st,cty,sic,empflag,emp,ap,est,s1_4,s5_9,s10_19,s20_49,s50_99,s100_249,s250_499,s500_999,gt1000
72,61,7218,A,0,0,1,0,1,0,0,0,0,0,0,0
72,61,7220,,7,50,3,3,0,0,0,0,0,0,0,0
72,61,7230,,149,1526,21,12,4,4,1,0,0,0,0,0
72,61,7240,A,0,0,3,2,1,0,0,0,0,0,0,0
72,61,7260,A,0,0,2,2,0,0,0,0,0,0,0,0
72,61,7300,,2255,39123,104,56,19,12,7,6,2,1,1,0
72,61,7310,,500,18557,32,19,6,2,0,5,0,0,0,0
72,61,7311,,471,18171,20,8,5,2,0,5,0,0,0,0
72,61,7312,,8,138,4,4,0,0,0,0,0,0,0,0
72,61,7313,,5,84,3,3,0,0,0,0,0,0,0,0
72,61,7319,,16,164,5,4,1,0,0,0,0,0,0,0
72,61,7320,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7322,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7330,,37,646,8,5,1,2,0,0,0,0,0,0
72,61,7331,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7334,B,0,0,2,0,0,2,0,0,0,0,0,0
72,61,7336,A,0,0,3,2,1,0,0,0,0,0,0,0
72,61,7338,A,0,0,2,2,0,0,0,0,0,0,0,0
72,61,7340,,584,6060,14,8,1,0,3,0,1,1,0,0
72,61,7342,A,0,0,2,2,0,0,0,0,0,0,0,0
72,61,7349,F,0,0,12,6,1,0,3,0,1,1,0,0
72,61,7350,B,0,0,9,7,1,1,0,0,0,0,0,0
72,61,7352,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7353,A,0,0,4,4,0,0,0,0,0,0,0,0
72,61,7359,B,0,0,4,2,1,1,0,0,0,0,0,0
72,61,7360,F,0,0,3,1,0,0,1,0,0,0,1,0
72,61,7361,F,0,0,1,0,0,0,0,0,0,0,1,0
72,61,7363,B,0,0,2,1,0,0,1,0,0,0,0,0
72,61,7370,,268,4837,16,7,3,2,3,0,1,0,0,0
72,61,7371,B,0,0,3,2,0,0,1,0,0,0,0,0
72,61,7373,,15,244,3,1,2,0,0,0,0,0,0,0
72,61,7374,,171,1971,3,0,0,1,1,0,1,0,0,0
72,61,7375,B,0,0,1,0,0,0,1,0,0,0,0,0
72,61,7376,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7378,,10,184,3,2,1,0,0,0,0,0,0,0
72,61,7379,A,0,0,2,1,0,1,0,0,0,0,0,0
72,61,7380,,195,2531,21,8,7,5,0,1,0,0,0,0
72,61,7381,B,0,0,3,0,2,1,0,0,0,0,0,0
72,61,7384,A,0,0,3,2,0,1,0,0,0,0,0,0
72,61,7389,,156,2247,15,6,5,3,0,1,0,0,0,0
72,61,7500,,390,8182,28,19,6,1,0,0,2,0,0,0
72,61,7510,C,0,0,2,1,0,0,0,0,1,0,0,0
72,61,7513,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7514,C,0,0,1,0,0,0,0,0,1,0,0,0
72,61,7520,A,0,0,1,0,1,0,0,0,0,0,0,0
72,61,7530,,83,997,21,15,5,1,0,0,0,0,0,0
72,61,7532,,12,133,5,4,1,0,0,0,0,0,0,0
72,61,7533,,10,95,3,2,1,0,0,0,0,0,0,0
72,61,7538,,45,601,9,6,2,1,0,0,0,0,0,0
72,61,7539,,16,168,4,3,1,0,0,0,0,0,0,0
72,61,7540,C,0,0,4,3,0,0,0,0,1,0,0,0
72,61,7542,C,0,0,2,1,0,0,0,0,1,0,0,0
72,61,7549,A,0,0,2,2,0,0,0,0,0,0,0,0
72,61,7600,,90,1131,18,11,4,2,1,0,0,0,0,0
72,61,7620,,67,901,13,8,3,1,1,0,0,0,0,0
72,61,7623,,59,789,10,5,3,1,1,0,0,0,0,0
72,61,7629,,8,112,3,3,0,0,0,0,0,0,0,0
72,61,7640,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7690,B,0,0,4,2,1,1,0,0,0,0,0,0
72,61,7692,A,0,0,2,1,0,1,0,0,0,0,0,0
72,61,7699,A,0,0,2,1,1,0,0,0,0,0,0,0
72,61,7800,,155,1911,16,7,3,4,2,0,0,0,0,0
72,61,7810,B,0,0,7,5,1,0,1,0,0,0,0,0
72,61,7812,B,0,0,7,5,1,0,1,0,0,0,0,0
72,61,7830,B,0,0,3,1,1,0,1,0,0,0,0,0
72,61,7832,B,0,0,3,1,1,0,1,0,0,0,0,0
72,61,7840,,76,613,6,1,1,4,0,0,0,0,0,0
72,61,7900,,262,2613,16,7,3,3,1,2,0,0,0,0
72,61,7910,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,7920,A,0,0,3,2,0,1,0,0,0,0,0,0
72,61,7922,A,0,0,3,2,0,1,0,0,0,0,0,0
72,61,7990,,245,2431,12,4,3,2,1,2,0,0,0,0
72,61,7991,,75,724,5,1,1,2,1,0,0,0,0,0
72,61,7993,A,0,0,2,0,2,0,0,0,0,0,0,0
72,61,7996,B,0,0,1,0,0,0,0,1,0,0,0,0
72,61,7997,B,0,0,2,1,0,0,0,1,0,0,0,0
72,61,7999,A,0,0,2,2,0,0,0,0,0,0,0,0
72,61,8000,,676,8720,144,124,14,4,0,1,1,0,0,0
72,61,8010,,201,2218,87,80,5,2,0,0,0,0,0,0
72,61,8020,,57,674,29,26,3,0,0,0,0,0,0,0
72,61,8040,,35,590,7,5,1,1,0,0,0,0,0,0
72,61,8041,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,8042,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,8043,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,8049,,24,485,4,2,1,1,0,0,0,0,0,0
72,61,8050,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,8060,C,0,0,2,1,0,0,0,0,1,0,0,0
72,61,8070,,64,1086,15,11,3,1,0,0,0,0,0,0
72,61,8071,B,0,0,13,10,2,1,0,0,0,0,0,0
72,61,8072,A,0,0,2,1,1,0,0,0,0,0,0,0
72,61,8080,B,0,0,1,0,0,0,0,1,0,0,0,0
72,61,8090,A,0,0,2,0,2,0,0,0,0,0,0,0
72,61,8100,,78,1692,28,23,3,2,0,0,0,0,0,0
72,61,8200,,1626,22078,35,10,1,3,6,10,5,0,0,0
72,61,8210,,914,12656,19,5,1,1,3,7,2,0,0,0
72,61,8220,,495,6370,8,2,0,0,1,3,2,0,0,0
72,61,8240,C,0,0,4,1,0,1,1,0,1,0,0,0
72,61,8290,B,0,0,4,2,0,1,1,0,0,0,0,0
72,61,8300,,222,1987,29,15,6,6,2,0,0,0,0,0
72,61,8320,,46,324,4,2,0,1,1,0,0,0,0,0
72,61,8330,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,8350,,76,643,12,6,4,2,0,0,0,0,0,0
72,61,8360,,54,611,10,5,2,3,0,0,0,0,0,0
72,61,8390,B,0,0,2,1,0,0,1,0,0,0,0,0
72,61,8600,,911,9020,44,28,10,4,0,0,1,0,1,0
72,61,8610,A,0,0,1,0,1,0,0,0,0,0,0,0
72,61,8620,A,0,0,3,1,1,1,0,0,0,0,0,0
72,61,8630,A,0,0,2,1,1,0,0,0,0,0,0,0
72,61,8640,,688,6049,23,18,3,1,0,0,0,0,1,0
72,61,8660,,174,2209,13,8,2,2,0,0,1,0,0,0
72,61,8690,A,0,0,2,0,2,0,0,0,0,0,0,0
72,61,8700,,563,16246,70,43,14,5,6,1,1,0,0,0
72,61,8710,,327,10546,28,16,6,2,2,1,1,0,0,0
72,61,8711,,269,9052,20,11,4,2,1,1,1,0,0,0
72,61,8712,,58,1494,8,5,2,0,1,0,0,0,0,0
72,61,8720,B,0,0,9,8,1,0,0,0,0,0,0,0
72,61,8730,A,0,0,4,3,0,1,0,0,0,0,0,0
72,61,8732,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,8733,A,0,0,1,1,0,0,0,0,0,0,0,0
72,61,8734,A,0,0,2,1,0,1,0,0,0,0,0,0
72,61,8740,,202,5140,29,16,7,2,4,0,0,0,0,0
72,61,8741,,66,2471,9,6,1,0,2,0,0,0,0,0
72,61,8742,,87,1848,11,7,1,1,2,0,0,0,0,0
72,61,8743,A,0,0,1,0,1,0,0,0,0,0,0,0
72,61,8744,B,0,0,2,0,1,1,0,0,0,0,0,0
72,61,8748,,24,360,6,3,3,0,0,0,0,0,0,0
72,61,8900,A,0,0,2,2,0,0,0,0,0,0,0,0
72,61,99--,,73,1906,72,69,2,1,0,0,0,0,0,0
72,63,----,,3010,65736,206,120,32,20,21,7,5,1,0,0
72,63,07--,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,700,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,780,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,15--,,206,3769,16,9,1,3,2,1,0,0,0,0
72,63,1500,B,0,0,3,2,0,1,0,0,0,0,0,0
72,63,1510,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,1530,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,1600,B,0,0,2,1,0,0,1,0,0,0,0,0
72,63,1610,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,1620,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,1700,,160,3224,11,6,1,2,1,1,0,0,0,0
72,63,1710,B,0,0,2,0,1,0,1,0,0,0,0,0
72,63,1730,,121,2648,6,3,0,2,0,1,0,0,0,0
72,63,1740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,1742,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,1780,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,1790,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,1791,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,20--,,1753,48786,26,6,1,4,5,4,5,1,0,0
72,63,2000,B,0,0,2,1,0,0,1,0,0,0,0,0
72,63,2080,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,2087,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,2090,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,2099,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,2200,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,2220,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,2300,C,0,0,1,0,0,0,0,0,1,0,0,0
72,63,2340,C,0,0,1,0,0,0,0,0,1,0,0,0
72,63,2342,C,0,0,1,0,0,0,0,0,1,0,0,0
72,63,2400,,19,227,3,1,1,1,0,0,0,0,0,0
72,63,2430,,19,227,3,1,1,1,0,0,0,0,0,0
72,63,2434,,19,227,3,1,1,1,0,0,0,0,0,0
72,63,2600,C,0,0,2,1,0,0,0,0,1,0,0,0
72,63,2650,C,0,0,2,1,0,0,0,0,1,0,0,0
72,63,2653,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,2657,C,0,0,1,0,0,0,0,0,1,0,0,0
72,63,2700,B,0,0,2,0,0,0,2,0,0,0,0,0
72,63,2750,B,0,0,2,0,0,0,2,0,0,0,0,0
72,63,2759,B,0,0,2,0,0,0,2,0,0,0,0,0
72,63,2800,F,0,0,4,0,0,0,0,2,1,1,0,0
72,63,2810,B,0,0,1,0,0,0,0,1,0,0,0,0
72,63,2819,B,0,0,1,0,0,0,0,1,0,0,0,0
72,63,2830,F,0,0,3,0,0,0,0,1,1,1,0,0
72,63,2834,F,0,0,3,0,0,0,0,1,1,1,0,0
72,63,3000,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,3080,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,3083,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,3200,B,0,0,2,0,0,0,2,0,0,0,0,0
72,63,3270,B,0,0,2,0,0,0,2,0,0,0,0,0
72,63,3271,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,3273,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,3400,,384,5429,7,2,0,2,0,2,1,0,0,0
72,63,3440,E,0,0,6,1,0,2,0,2,1,0,0,0
72,63,3442,E,0,0,4,1,0,1,0,1,1,0,0,0
72,63,3446,B,0,0,2,0,0,1,0,1,0,0,0,0
72,63,3470,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,3471,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,3600,C,0,0,1,0,0,0,0,0,1,0,0,0
72,63,3640,C,0,0,1,0,0,0,0,0,1,0,0,0
72,63,3645,C,0,0,1,0,0,0,0,0,1,0,0,0
72,63,40--,,3,39,4,4,0,0,0,0,0,0,0,0
72,63,4200,A,0,0,3,3,0,0,0,0,0,0,0,0
72,63,4210,A,0,0,3,3,0,0,0,0,0,0,0,0
72,63,4700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,4720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,4724,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,50--,,157,2279,19,10,3,2,4,0,0,0,0,0
72,63,5000,,52,926,8,5,1,1,1,0,0,0,0,0
72,63,5030,A,0,0,2,1,1,0,0,0,0,0,0,0
72,63,5032,A,0,0,2,1,1,0,0,0,0,0,0,0
72,63,5040,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,5045,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5047,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5050,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,5051,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,5070,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5072,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5080,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5084,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5090,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,5093,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,5100,,105,1353,11,5,2,1,3,0,0,0,0,0
72,63,5120,,53,644,3,0,1,0,2,0,0,0,0,0
72,63,5140,B,0,0,3,2,0,0,1,0,0,0,0,0
72,63,5141,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,5149,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,5160,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5169,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5170,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5171,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5190,A,0,0,3,1,1,1,0,0,0,0,0,0
72,63,5191,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5194,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,5199,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,52--,,423,4289,62,35,13,8,6,0,0,0,0,0
72,63,5200,,49,663,9,6,1,2,0,0,0,0,0,0
72,63,5210,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,5250,B,0,0,7,4,1,2,0,0,0,0,0,0
72,63,5300,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,5390,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,5400,,84,977,13,8,4,0,1,0,0,0,0,0
72,63,5410,,60,785,6,4,1,0,1,0,0,0,0,0
72,63,5450,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5460,B,0,0,5,2,3,0,0,0,0,0,0,0
72,63,5490,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5500,,53,492,10,6,2,2,0,0,0,0,0,0
72,63,5510,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5530,A,0,0,4,3,1,0,0,0,0,0,0,0
72,63,5540,,39,336,5,2,1,2,0,0,0,0,0,0
72,63,5600,A,0,0,2,1,1,0,0,0,0,0,0,0
72,63,5650,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,5660,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5700,,19,178,4,2,1,1,0,0,0,0,0,0
72,63,5710,A,0,0,3,1,1,1,0,0,0,0,0,0
72,63,5712,A,0,0,3,1,1,1,0,0,0,0,0,0
72,63,5730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5734,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5800,,182,1576,17,8,2,2,5,0,0,0,0,0
72,63,5812,,182,1576,17,8,2,2,5,0,0,0,0,0
72,63,5900,,24,286,6,4,1,1,0,0,0,0,0,0
72,63,5910,B,0,0,3,1,1,1,0,0,0,0,0,0
72,63,5990,A,0,0,3,3,0,0,0,0,0,0,0,0
72,63,5992,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5995,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,5999,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,60--,B,0,0,4,1,1,1,1,0,0,0,0,0
72,63,6000,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,6020,A,0,0,1,0,0,1,0,0,0,0,0,0
72,63,6100,B,0,0,2,0,1,0,1,0,0,0,0,0
72,63,6140,B,0,0,2,0,1,0,1,0,0,0,0,0
72,63,6500,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,6510,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,70--,,389,5563,67,50,11,1,3,2,0,0,0,0
72,63,7000,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7030,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7033,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7200,A,0,0,2,1,1,0,0,0,0,0,0,0
72,63,7210,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7211,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7260,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,7300,,45,483,9,6,2,0,1,0,0,0,0,0
72,63,7320,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7322,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7330,A,0,0,2,0,2,0,0,0,0,0,0,0
72,63,7334,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,7336,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,7340,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,7349,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,7350,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,7352,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7359,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7370,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,7371,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7379,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7380,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7389,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7500,,18,200,8,7,1,0,0,0,0,0,0,0
72,63,7530,,18,200,8,7,1,0,0,0,0,0,0,0
72,63,7532,A,0,0,2,1,1,0,0,0,0,0,0,0
72,63,7533,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7534,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,7536,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7538,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7539,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7600,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,7620,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7623,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7690,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7692,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7840,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7900,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7990,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,7997,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,8000,,112,1740,25,20,4,0,0,1,0,0,0,0
72,63,8010,,88,1452,13,10,2,0,0,1,0,0,0,0
72,63,8020,,9,95,7,7,0,0,0,0,0,0,0,0
72,63,8040,A,0,0,2,1,1,0,0,0,0,0,0,0
72,63,8042,A,0,0,1,0,1,0,0,0,0,0,0,0
72,63,8049,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,8070,A,0,0,3,2,1,0,0,0,0,0,0,0
72,63,8071,A,0,0,3,2,1,0,0,0,0,0,0,0
72,63,8100,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,8200,,123,1460,5,2,0,1,1,1,0,0,0,0
72,63,8210,B,0,0,2,1,0,0,1,0,0,0,0,0
72,63,8220,B,0,0,2,0,0,1,0,1,0,0,0,0
72,63,8240,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,8300,,26,356,5,2,3,0,0,0,0,0,0,0
72,63,8320,A,0,0,2,0,2,0,0,0,0,0,0,0
72,63,8350,A,0,0,1,1,0,0,0,0,0,0,0,0
72,63,8360,A,0,0,2,1,1,0,0,0,0,0,0,0
72,63,8600,,3,36,3,3,0,0,0,0,0,0,0,0
72,63,8660,,3,36,3,3,0,0,0,0,0,0,0,0
72,63,8700,B,0,0,3,2,0,0,1,0,0,0,0,0
72,63,8720,A,0,0,2,2,0,0,0,0,0,0,0,0
72,63,8730,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,8733,B,0,0,1,0,0,0,1,0,0,0,0,0
72,63,99--,,16,92,7,5,2,0,0,0,0,0,0,0
72,65,----,,4951,58293,358,210,57,38,33,10,8,2,0,0
72,65,07--,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,15--,,230,2692,19,11,1,3,3,1,0,0,0,0
72,65,1500,,146,2073,9,3,1,3,1,1,0,0,0,0
72,65,1510,,146,2073,9,3,1,3,1,1,0,0,0,0
72,65,1700,,84,619,10,8,0,0,2,0,0,0,0,0
72,65,1720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,1730,A,0,0,2,2,0,0,0,0,0,0,0,0
72,65,1740,B,0,0,1,0,0,0,1,0,0,0,0,0
72,65,1742,B,0,0,1,0,0,0,1,0,0,0,0,0
72,65,1760,A,0,0,2,2,0,0,0,0,0,0,0,0
72,65,1770,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,1790,B,0,0,3,2,0,0,1,0,0,0,0,0
72,65,1796,B,0,0,1,0,0,0,1,0,0,0,0,0
72,65,1799,A,0,0,2,2,0,0,0,0,0,0,0,0
72,65,20--,,833,12179,21,6,4,3,5,1,1,1,0,0
72,65,2000,,131,1927,6,0,3,1,1,1,0,0,0,0
72,65,2020,A,0,0,1,0,1,0,0,0,0,0,0,0
72,65,2022,A,0,0,1,0,1,0,0,0,0,0,0,0
72,65,2040,B,0,0,2,0,0,1,0,1,0,0,0,0
72,65,2048,B,0,0,2,0,0,1,0,1,0,0,0,0
72,65,2050,B,0,0,3,0,2,0,1,0,0,0,0,0
72,65,2051,B,0,0,3,0,2,0,1,0,0,0,0,0
72,65,2300,,82,861,5,2,0,1,2,0,0,0,0,0
72,65,2340,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,2341,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,2390,B,0,0,4,1,0,1,2,0,0,0,0,0
72,65,2392,B,0,0,2,1,0,0,1,0,0,0,0,0
72,65,2395,B,0,0,2,0,0,1,1,0,0,0,0,0
72,65,2600,C,0,0,1,0,0,0,0,0,1,0,0,0
72,65,2650,C,0,0,1,0,0,0,0,0,1,0,0,0
72,65,2653,C,0,0,1,0,0,0,0,0,1,0,0,0
72,65,2700,A,0,0,2,2,0,0,0,0,0,0,0,0
72,65,2720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,2790,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,2791,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,3000,A,0,0,1,0,1,0,0,0,0,0,0,0
72,65,3080,A,0,0,1,0,1,0,0,0,0,0,0,0
72,65,3083,A,0,0,1,0,1,0,0,0,0,0,0,0
72,65,3100,E,0,0,1,0,0,0,0,0,0,1,0,0
72,65,3140,E,0,0,1,0,0,0,0,0,0,1,0,0
72,65,3143,E,0,0,1,0,0,0,0,0,0,1,0,0
72,65,3200,,64,832,3,0,0,1,2,0,0,0,0,0
72,65,3270,,64,832,3,0,0,1,2,0,0,0,0,0
72,65,3272,A,0,0,1,0,0,1,0,0,0,0,0,0
72,65,3273,B,0,0,2,0,0,0,2,0,0,0,0,0
72,65,3400,A,0,0,2,2,0,0,0,0,0,0,0,0
72,65,3440,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,3446,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,3450,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,3452,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,40--,,153,2474,13,9,2,1,0,0,1,0,0,0
72,65,4100,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4110,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4119,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4200,B,0,0,9,6,2,1,0,0,0,0,0,0
72,65,4210,B,0,0,9,6,2,1,0,0,0,0,0,0
72,65,4500,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4510,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4724,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,4800,C,0,0,1,0,0,0,0,0,1,0,0,0
72,65,4840,C,0,0,1,0,0,0,0,0,1,0,0,0
72,65,50--,,251,3806,22,16,3,1,0,1,1,0,0,0
72,65,5000,,28,355,10,8,1,1,0,0,0,0,0,0
72,65,5010,,9,59,5,5,0,0,0,0,0,0,0,0
72,65,5013,A,0,0,3,3,0,0,0,0,0,0,0,0
72,65,5015,A,0,0,2,2,0,0,0,0,0,0,0,0
72,65,5060,A,0,0,1,0,0,1,0,0,0,0,0,0
72,65,5063,A,0,0,1,0,0,1,0,0,0,0,0,0
72,65,5080,A,0,0,4,3,1,0,0,0,0,0,0,0
72,65,5083,A,0,0,2,1,1,0,0,0,0,0,0,0
72,65,5084,A,0,0,2,2,0,0,0,0,0,0,0,0
72,65,5100,,223,3451,12,8,2,0,0,1,1,0,0,0
72,65,5130,A,0,0,1,0,1,0,0,0,0,0,0,0
72,65,5137,A,0,0,1,0,1,0,0,0,0,0,0,0
72,65,5140,C,0,0,4,2,0,0,0,1,1,0,0,0
72,65,5141,C,0,0,1,0,0,0,0,0,1,0,0,0
72,65,5143,B,0,0,1,0,0,0,0,1,0,0,0,0
72,65,5145,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,5149,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,5160,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,5169,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,5190,A,0,0,6,5,1,0,0,0,0,0,0,0
72,65,5191,A,0,0,2,1,1,0,0,0,0,0,0,0
72,65,5192,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,5193,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,5198,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,5199,A,0,0,1,1,0,0,0,0,0,0,0,0
72,65,52--,,2665,28116,166,82,31,25,18,5,4,1,0,0
72,65,5200,,112,1042,12,6,2,2,2,0,0,0,0,0
72,65,5210,A,0,0,3,3,0,0,0,0,0,0,0,0
72,65,5230,A,0,0,1,0,1,0,0,0,0,0,0,0
