fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,131,524210,J,26,J,164,J,827,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,53----,H,43,G,226,G,852,15,11,4,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,531///,G,10,J,41,G,108,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,532///,H,33,G,185,G,744,9,6,3,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,5322//,H,22,G,110,G,424,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,5324//,J,5,H,23,H,102,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,54----,H,85,G,376,G,1466,29,23,4,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,541///,H,85,G,376,G,1466,29,23,4,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,5411//,J,10,G,26,G,108,7,7,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,54111/,J,10,G,26,G,108,7,7,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,541110,J,10,G,26,G,108,7,7,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,5412//,H,45,G,193,G,723,13,10,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,54121/,H,45,G,193,G,723,13,10,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,541211,J,29,G,150,G,578,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,541219,G,16,H,43,G,145,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,5413//,H,22,H,124,H,500,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,54133/,J,6,H,41,H,156,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,541330,J,6,H,41,H,156,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,56----,H,240,H,555,J,2025,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,561///,H,240,H,555,J,2025,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,5616//,J,223,J,510,J,1867,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,56161/,J,223,J,510,J,1867,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,561612,J,223,J,510,J,1867,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,61----,J,203,J,845,J,3301,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,611///,J,203,J,845,J,3301,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62----,H,499,H,2312,H,10143,83,60,12,7,N,N,N,N,N,N,N,N,N,N,6,131
72,131,621///,H,400,H,2117,H,9335,67,52,9,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6211//,J,67,G,349,G,1573,32,32,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62111/,J,67,G,349,G,1573,32,32,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,621111,J,66,G,348,G,1566,31,31,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6212//,G,29,H,129,H,680,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62121/,G,29,H,129,H,680,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,621210,G,29,H,129,H,680,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6213//,H,32,G,157,G,672,12,9,3,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62132/,J,13,H,90,H,386,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,621320,J,13,H,90,H,386,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62134/,J,6,G,17,G,67,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,621340,J,6,G,17,G,67,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62139/,J,6,G,28,H,119,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6214//,H,148,H,942,H,4188,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62149/,H,148,H,942,H,4165,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6215//,J,97,J,481,J,1938,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62151/,J,97,J,481,J,1938,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,621511,J,21,H,75,H,337,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6219//,J,27,J,59,J,284,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,623///,J,31,H,54,G,263,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6231//,G,10,J,14,J,105,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62311/,G,10,J,14,J,105,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,623110,G,10,J,14,J,105,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6233//,J,20,J,39,H,145,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62331/,J,20,J,39,H,145,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,623312,J,20,J,39,H,145,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,624///,H,68,J,141,J,545,9,4,N,4,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6241//,H,31,G,49,H,195,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62412/,G,26,H,40,H,157,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,624120,G,26,H,40,H,157,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,6244//,J,37,J,92,J,350,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,62441/,J,37,J,92,J,350,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,624410,J,37,J,92,J,350,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,72----,G,399,G,919,G,4039,47,25,7,8,7,N,N,N,N,N,N,N,N,N,6,131
72,131,722///,G,381,G,872,G,3811,45,24,7,7,7,N,N,N,N,N,N,N,N,N,6,131
72,131,7224//,J,14,J,40,J,147,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,72241/,J,14,J,40,J,147,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,722410,J,14,J,40,J,147,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,7225//,G,365,G,824,G,3628,41,21,7,6,7,N,N,N,N,N,N,N,N,N,6,131
72,131,72251/,G,365,G,824,G,3628,41,21,7,6,7,N,N,N,N,N,N,N,N,N,6,131
72,131,722511,H,63,G,127,G,474,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,722513,G,255,G,593,G,2743,23,11,N,5,5,N,N,N,N,N,N,N,N,N,6,131
72,131,722514,J,29,J,54,H,215,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,722515,J,18,J,50,J,196,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,81----,G,138,H,470,H,1967,27,19,5,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,811///,J,36,J,104,H,425,13,11,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,8111//,J,34,J,97,H,396,12,10,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,81111/,J,5,J,14,J,53,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,81112/,J,15,H,41,G,170,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,811121,J,14,H,38,G,159,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,81119/,J,14,J,42,J,173,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,812///,H,42,G,184,G,856,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,8122//,H,41,G,182,G,832,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,81221/,H,25,J,114,J,494,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,812210,H,25,J,114,J,494,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,813///,J,60,J,182,J,686,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,8131//,J,60,J,182,J,686,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,81311/,J,60,J,182,J,686,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,813110,J,60,J,182,J,686,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,131,99----,J,6,J,9,H,30,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,131
72,133,------,H,3619,H,25813,H,100968,170,79,37,33,14,4,N,N,N,N,N,N,N,N,6,133
72,133,23----,G,183,H,575,G,3080,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,236///,J,22,J,14,J,632,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,2361//,J,22,J,14,J,632,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,23611/,J,22,J,14,J,632,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,237///,G,145,H,480,G,2025,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,238///,J,16,H,81,H,423,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,2382//,J,13,J,67,H,339,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,23821/,J,3,J,14,H,101,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,238210,J,3,J,14,H,101,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,44----,G,896,H,4711,H,17829,50,20,13,10,4,N,N,N,N,N,N,N,N,N,6,133
72,133,441///,G,59,G,519,G,2160,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4411//,H,32,H,397,H,1694,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4413//,J,27,J,122,J,466,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,44132/,G,9,J,37,H,150,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,441320,G,9,J,37,H,150,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,444///,J,13,H,51,G,204,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4441//,J,13,H,51,G,204,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,445///,H,513,H,2985,H,9604,10,5,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4451//,H,509,H,2972,H,9564,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,44511/,H,491,H,2919,J,9294,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,445110,H,491,H,2919,J,9294,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,44512/,J,18,H,53,G,270,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,445120,J,18,H,53,G,270,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,446///,G,77,G,510,G,1959,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4461//,G,77,G,510,G,1959,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,44611/,G,69,G,470,G,1800,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,446110,G,69,G,470,G,1800,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,447///,J,16,H,40,H,175,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4471//,J,16,H,40,H,175,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,448///,J,186,J,485,J,2781,11,N,4,3,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4481//,J,162,J,411,J,2495,8,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,44814/,J,107,J,274,J,1903,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,448140,J,107,J,274,J,1903,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4482//,J,24,H,74,G,286,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,44821/,J,24,H,74,G,286,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,448210,J,24,H,74,G,286,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,451///,G,7,J,44,H,172,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,4511//,G,7,J,44,H,172,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,45111/,G,7,J,44,H,172,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,451110,G,7,J,44,H,172,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,48----,H,23,H,102,H,441,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,51----,H,58,G,302,G,1209,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,517///,G,22,H,214,H,830,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,5173//,J,19,J,200,J,764,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,51731/,J,19,J,200,J,764,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,517312,J,19,J,200,J,764,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,52----,J,44,J,293,J,1182,5,N,N,3,N,N,N,N,N,N,N,N,N,N,6,133
72,133,522///,J,43,J,277,J,1118,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,133
72,133,5221//,J,41,J,258,J,1062,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,133
72,133,53----,G,23,H,131,G,529,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,531///,G,10,G,55,H,244,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,532///,G,13,J,76,J,285,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,54----,J,51,J,578,J,2031,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,541///,J,51,J,578,J,2031,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,5413//,J,25,J,158,H,704,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,54133/,J,14,G,75,G,330,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,541330,J,14,G,75,G,330,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,56----,J,147,J,690,J,1983,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,61----,H,43,H,122,H,411,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,611///,H,43,H,122,H,411,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,62----,H,147,H,1067,H,4997,26,14,8,4,N,N,N,N,N,N,N,N,N,N,6,133
72,133,621///,H,111,H,948,H,4344,22,13,7,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,6211//,H,67,H,743,H,3334,12,7,3,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,62111/,H,67,H,743,H,3334,12,7,3,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,621111,H,64,H,699,H,3067,11,6,3,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,6214//,J,17,J,75,H,352,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,62149/,J,17,J,75,H,352,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,6215//,G,13,J,56,J,274,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,62151/,G,13,J,56,J,274,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,72----,G,456,G,1111,G,4422,33,8,8,9,8,N,N,N,N,N,N,N,N,N,6,133
72,133,722///,G,442,G,1094,G,4351,32,8,8,8,8,N,N,N,N,N,N,N,N,N,6,133
72,133,7225//,G,442,G,1094,G,4351,32,8,8,8,8,N,N,N,N,N,N,N,N,N,6,133
72,133,72251/,G,442,G,1094,G,4351,32,8,8,8,8,N,N,N,N,N,N,N,N,N,6,133
72,133,722511,G,107,H,174,G,586,10,4,3,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,722513,H,289,G,805,G,3359,17,N,4,5,6,N,N,N,N,N,N,N,N,N,6,133
72,133,722515,J,41,J,109,J,369,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,81----,J,8,J,22,G,176,7,7,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,133,811///,J,3,J,9,G,128,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,133
72,135,------,G,2210,G,9900,G,42928,341,213,65,39,23,N,N,N,N,N,N,N,N,N,6,135
72,135,23----,G,152,G,712,G,3631,32,22,5,4,N,N,N,N,N,N,N,N,N,N,6,135
72,135,236///,H,82,G,371,G,1740,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,2361//,H,28,J,116,H,539,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,23611/,H,28,J,116,H,539,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,236115,J,21,J,97,H,467,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,2362//,G,54,G,255,G,1201,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,23622/,G,54,G,255,G,1201,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,236220,G,54,G,255,G,1201,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,237///,G,4,J,42,J,214,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,238///,G,66,G,299,G,1677,17,12,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,2382//,H,32,G,175,G,877,11,9,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,23821/,G,18,G,103,G,533,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,238210,G,18,G,103,G,533,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,23822/,G,5,G,21,G,106,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,238220,G,5,G,21,G,106,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,2383//,J,16,J,68,J,340,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,31----,H,184,G,735,G,3358,22,11,5,N,4,N,N,N,N,N,N,N,N,N,6,135
72,135,311///,J,67,J,243,J,996,7,N,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,3118//,J,44,H,157,H,641,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,31181/,J,44,H,157,H,641,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,311811,J,19,G,57,G,214,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,311812,J,25,J,100,J,427,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,337///,G,33,H,104,G,656,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,3371//,G,30,H,98,G,606,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,33711/,H,24,H,77,G,500,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,337110,H,24,H,77,G,500,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,42----,G,126,G,837,G,3482,20,12,5,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,423///,J,23,J,145,J,699,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4238//,J,11,J,91,J,389,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,424///,G,57,G,347,H,1519,11,6,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4244//,J,28,J,137,J,388,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,44----,G,727,G,2965,G,12116,83,47,17,14,4,N,N,N,N,N,N,N,N,N,6,135
72,135,441///,J,26,J,139,H,616,10,7,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4413//,H,22,H,77,H,356,8,5,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,44131/,H,20,G,70,G,302,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,441310,H,20,G,70,G,302,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,444///,H,51,J,208,J,706,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4441//,H,51,J,208,J,706,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,44413/,H,51,J,208,J,706,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,444130,H,51,J,208,J,706,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,445///,H,278,H,868,H,3695,16,10,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4451//,H,273,H,821,H,3505,14,8,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,44511/,H,267,J,801,J,3427,12,6,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,445110,H,267,J,801,J,3427,12,6,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,446///,G,196,H,1258,H,4968,15,3,5,5,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4461//,G,196,H,1258,H,4968,15,3,5,5,N,N,N,N,N,N,N,N,N,N,6,135
72,135,44611/,G,181,H,1204,H,4656,12,N,3,5,N,N,N,N,N,N,N,N,N,N,6,135
72,135,446110,G,181,H,1204,H,4656,12,N,3,5,N,N,N,N,N,N,N,N,N,N,6,135
72,135,447///,H,68,J,213,H,1081,13,7,4,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4471//,H,68,J,213,H,1081,13,7,4,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,44711/,H,59,J,192,H,994,12,7,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,447110,H,59,J,192,H,994,12,7,3,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,448///,J,71,J,175,J,597,11,6,N,3,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4481//,J,66,J,161,H,575,10,5,N,3,N,N,N,N,N,N,N,N,N,N,6,135
72,135,44814/,J,37,J,90,J,310,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,448140,J,37,J,90,J,310,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,453///,J,6,G,16,G,64,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,48----,G,79,G,506,H,2150,12,8,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,484///,J,51,J,356,J,1511,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,4841//,J,48,H,338,J,1427,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,48411/,J,48,H,338,J,1427,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,484110,J,48,H,338,J,1427,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,51----,J,10,J,57,J,213,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,52----,G,29,H,264,H,1066,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,522///,H,28,H,256,H,1033,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,53----,J,15,H,105,G,620,10,8,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,531///,G,3,J,6,H,85,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,5311//,G,2,J,5,H,62,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,532///,J,12,H,99,G,535,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,54----,H,66,H,548,G,2327,22,16,5,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,541///,H,66,H,548,G,2327,22,16,5,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,5412//,G,2,J,6,J,52,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,54121/,G,2,J,6,J,52,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,541219,G,2,J,6,J,31,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,5413//,G,26,H,182,G,796,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,54133/,G,5,G,57,H,220,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,541330,G,5,G,57,H,220,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,54138/,G,21,H,125,H,576,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,541380,G,21,H,125,H,576,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,5415//,J,14,J,168,J,610,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,54151/,J,14,J,168,J,610,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,541511,G,12,H,151,H,544,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,5416//,J,11,J,115,J,519,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,56----,H,166,G,501,G,2231,22,14,4,N,3,N,N,N,N,N,N,N,N,N,6,135
72,135,561///,H,166,G,501,G,2231,22,14,4,N,3,N,N,N,N,N,N,N,N,N,6,135
72,135,5616//,G,59,G,223,G,1135,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,56161/,G,56,G,217,G,1061,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,561612,G,56,G,217,G,1061,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,5617//,H,73,G,219,G,942,12,9,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,56172/,H,58,H,165,H,730,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,561720,H,58,H,165,H,730,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,56173/,G,8,J,22,H,87,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,561730,G,8,J,22,H,87,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,61----,J,32,J,65,H,218,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,611///,J,32,J,65,H,218,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,62----,G,277,H,1463,H,6656,47,31,8,5,3,N,N,N,N,N,N,N,N,N,6,135
72,135,621///,G,141,H,1041,H,4747,33,26,4,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,6211//,J,31,H,224,H,1172,17,16,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,62111/,J,31,H,224,H,1172,17,16,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,621111,J,31,H,224,G,1131,16,15,N,N,N,N,N,N,N,N,N,N,N,N,6,135
72,135,6212//,J,11,J,42,J,160,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,135
