"fipstate","fipscty","naics","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","n1_4","n5_9","n10_19","n20_49","n50_99","n100_249","n250_499","n500_999","n1000","n1000_1","n1000_2","n1000_3","n1000_4","censtate","cencty"
72,61,"424610","A","D",0,"D",0,"D",0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42469/","","H",48,"H",525,"H",1498,9,7,1,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"424690","","H",48,"H",525,"H",1498,9,7,1,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"4247//","","H",97,"G",1664,"G",7492,8,3,0,3,2,0,0,0,0,0,0,0,0,0,6,61
72,61,"42471/","B","S",0,"G",706,"G",2657,5,2,0,3,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424710","B","S",0,"G",706,"G",2657,5,2,0,3,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42472/","B","D",0,"D",0,"D",0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,6,61
72,61,"424720","B","D",0,"D",0,"D",0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,6,61
72,61,"4248//","B","D",0,"D",0,"D",0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"42481/","A","D",0,"D",0,"D",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424810","A","D",0,"D",0,"D",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42482/","B","D",0,"D",0,"D",0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"424820","B","D",0,"D",0,"D",0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"4249//","E","D",0,"D",0,"D",0,10,2,3,2,1,1,1,0,0,0,0,0,0,0,6,61
72,61,"42491/","A","D",0,"D",0,"D",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"424910","A","D",0,"D",0,"D",0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"42492/","C","D",0,"D",0,"D",0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"424920","C","D",0,"D",0,"D",0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,6,61
72,61,"42494/","B","D",0,"D",0,"D",0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,6,61
72,61,"424940","B","D",0,"D",0,"D",0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,6,61
