fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,135,524126,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5242//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,52421/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,524210,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,53----,,G,12,G,24,G,89,5,5,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,531///,,G,10,H,20,G,79,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5311//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,53112/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,531120,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5312//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,53121/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,531210,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5313//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,53131/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,531311,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,532///,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5322//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,53223/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,532230,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54----,B,S,0,H,204,H,986,18,15,3,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541///,B,S,0,H,204,H,986,18,15,3,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5411//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54111/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541110,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5412//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54121/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541211,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541213,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5413//,A,S,0,H,83,H,343,5,4,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54132/,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541320,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54133/,A,D,0,D,0,D,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541330,A,D,0,D,0,D,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5414//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54143/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541430,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5415//,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54151/,A,D,0,D,0,D,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541512,A,D,0,D,0,D,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541519,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5416//,,G,1,S,0,G,142,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54161/,,G,1,S,0,G,129,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541611,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541618,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54162/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541620,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5418//,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,54181/,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,541810,A,D,0,D,0,D,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56----,,G,77,G,276,G,1203,16,11,1,4,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561///,,G,77,G,276,G,1203,16,11,1,4,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5613//,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56133/,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561330,A,D,0,D,0,D,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5614//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56143/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561431,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5615//,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56152/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561520,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5616//,,H,27,H,93,G,441,4,2,0,2,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56161/,,H,24,G,81,G,388,3,1,0,2,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561612,,H,24,G,81,G,388,3,1,0,2,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56162/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561621,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,5617//,,H,27,G,94,G,475,8,6,1,1,0,0,0,0,0,0,0,0,0,0,6,135
72,135,56171/,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
72,135,561710,A,D,0,D,0,D,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,135
