fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,43,621210,,J,11,G,52,G,178,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,6213//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,6215//,,H,41,H,300,H,1169,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,62151/,,H,41,H,300,H,1169,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,621512,,J,17,G,143,G,532,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,623///,,G,81,H,196,H,884,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,43
72,43,6233//,,G,42,G,112,H,453,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,62331/,,G,42,G,112,H,453,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,623312,,G,42,G,112,H,453,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,624///,,J,40,H,108,H,397,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,6241//,,H,24,G,85,H,352,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,62419/,A,S,0,S,0,S,0,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,624190,A,S,0,S,0,S,0,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,72----,,G,294,G,751,G,3077,38,19,10,4,4,N,N,N,N,N,N,N,N,N,6,43
72,43,722///,,G,294,G,751,G,3077,38,19,10,4,4,N,N,N,N,N,N,N,N,N,6,43
72,43,7223//,A,S,0,S,0,S,0,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,7225//,,G,275,G,688,G,2845,32,15,8,4,4,N,N,N,N,N,N,N,N,N,6,43
72,43,72251/,,G,275,G,688,G,2845,32,15,8,4,4,N,N,N,N,N,N,N,N,N,6,43
72,43,722511,,G,25,J,39,H,129,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,722513,,G,243,G,629,G,2633,21,7,5,4,4,N,N,N,N,N,N,N,N,N,6,43
72,43,722514,,J,6,J,19,J,73,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,81----,,J,35,G,101,G,394,17,15,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,811///,,J,7,J,26,H,87,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,8111//,A,S,0,S,0,S,0,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,812///,,G,10,J,31,J,112,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,813///,,J,18,G,44,H,195,10,9,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,8131//,,G,15,G,39,G,177,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,81311/,,G,15,G,39,G,177,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,813110,,G,15,G,39,G,177,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,43,99----,,G,4,G,10,H,27,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,43
72,45,------,,G,720,G,3163,G,12804,97,58,18,11,9,N,N,N,N,N,N,N,N,N,6,45
72,45,23----,,G,19,H,92,H,408,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,238///,,G,19,H,92,H,408,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,31----,,J,30,H,120,H,511,7,3,4,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,312///,,H,22,H,95,H,376,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,3121//,,H,22,H,95,H,376,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,31211/,,H,22,H,95,H,376,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,312112,,G,15,G,62,G,231,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,42----,,J,40,J,140,J,560,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,44----,,H,296,G,1258,G,5004,29,15,6,4,3,N,N,N,N,N,N,N,N,N,6,45
72,45,442///,,J,14,J,40,J,184,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,445///,,H,192,G,842,G,3334,9,4,N,N,3,N,N,N,N,N,N,N,N,N,6,45
72,45,4451//,,H,183,G,815,G,3206,8,4,N,N,3,N,N,N,N,N,N,N,N,N,6,45
72,45,44511/,,H,183,G,815,G,3206,8,4,N,N,3,N,N,N,N,N,N,N,N,N,6,45
72,45,445110,,H,183,G,815,G,3206,8,4,N,N,3,N,N,N,N,N,N,N,N,N,6,45
72,45,446///,,G,45,G,213,G,853,5,N,N,3,N,N,N,N,N,N,N,N,N,N,6,45
72,45,4461//,,G,45,G,213,G,853,5,N,N,3,N,N,N,N,N,N,N,N,N,N,6,45
72,45,44611/,,G,45,G,213,G,853,5,N,N,3,N,N,N,N,N,N,N,N,N,N,6,45
72,45,446110,,G,45,G,213,G,853,5,N,N,3,N,N,N,N,N,N,N,N,N,N,6,45
72,45,447///,,H,20,G,78,G,313,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,4471//,,H,20,G,78,G,313,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,44711/,,H,20,G,78,G,313,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,447110,,H,20,G,78,G,313,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,448///,,J,17,J,52,H,208,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,48----,,J,57,H,261,H,1039,7,3,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,485///,,J,20,G,60,H,196,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,4854//,,J,20,G,60,H,196,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,48541/,,J,20,G,60,H,196,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,485410,,J,20,G,60,H,196,4,N,3,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,52----,,H,35,H,186,H,871,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,56----,,J,13,H,51,H,172,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,561///,,J,13,H,51,H,172,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,5617//,,G,10,J,36,J,127,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,62----,,H,135,G,729,G,3013,16,9,N,3,N,N,N,N,N,N,N,N,N,N,6,45
72,45,621///,,G,98,G,646,G,2600,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,6211//,,G,6,J,13,H,49,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,62111/,,G,6,J,13,H,49,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,621111,,G,6,J,13,H,49,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,624///,,G,24,J,57,H,299,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,72----,,J,53,H,131,H,538,13,12,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,722///,,J,53,H,131,H,538,13,12,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,7225//,,J,52,H,127,H,524,12,11,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,72251/,,J,52,H,127,H,524,12,11,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,722513,,J,39,J,101,H,430,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,722514,,J,9,H,20,H,73,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,81----,,J,29,J,138,J,438,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,45,813///,,J,25,J,132,J,420,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,45
72,47,------,,H,2522,H,10835,H,42592,279,179,54,24,15,4,N,N,N,N,N,N,N,N,6,47
72,47,23----,,H,78,G,317,G,1227,16,12,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,236///,,H,48,G,198,G,727,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,2361//,,G,43,G,191,G,630,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,23611/,,G,43,G,191,G,630,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,236118,,H,31,H,144,H,474,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,238///,,H,30,H,119,H,500,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,2382//,,G,22,J,90,J,392,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,23821/,,J,3,G,3,G,24,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,238210,,J,3,G,3,G,24,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,31----,,H,684,H,3268,H,13355,15,9,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,311///,,G,2,J,4,H,47,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,3118//,,G,2,J,4,H,47,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,31181/,,G,2,J,4,H,47,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,311811,,G,2,J,4,H,47,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,327///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,3273//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,42----,,G,30,H,139,H,559,11,9,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,423///,,J,5,J,16,H,97,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,424///,,H,25,H,123,H,462,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4243//,,J,4,H,27,H,88,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,44----,,G,609,G,2576,G,10083,85,49,22,10,N,N,N,N,N,N,N,N,N,N,6,47
72,47,441///,,H,120,G,266,G,1086,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4413//,,H,120,G,266,G,1086,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,44131/,,J,36,J,151,G,719,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,441310,,J,36,J,151,G,719,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,444///,,H,47,H,152,H,591,8,N,5,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4441//,,G,34,G,101,G,393,7,N,5,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,44413/,,G,28,H,80,H,313,6,N,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,444130,,G,28,H,80,H,313,6,N,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,445///,,H,142,J,693,J,2733,16,12,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4451//,,H,142,J,693,J,2733,16,12,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,44511/,,J,137,J,675,J,2670,15,11,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,445110,,J,137,J,675,J,2670,15,11,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,446///,,G,143,G,968,G,3738,17,6,6,4,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4461//,,G,143,G,968,G,3738,17,6,6,4,N,N,N,N,N,N,N,N,N,N,6,47
72,47,44611/,,G,127,H,803,H,3199,13,3,5,4,N,N,N,N,N,N,N,N,N,N,6,47
72,47,446110,,G,127,H,803,H,3199,13,3,5,4,N,N,N,N,N,N,N,N,N,N,6,47
72,47,447///,,G,49,G,153,G,609,12,8,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4471//,,G,49,G,153,G,609,12,8,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,44711/,,H,46,G,140,G,570,11,7,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,447110,,H,46,G,140,G,570,11,7,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,448///,,G,62,G,180,G,689,12,7,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4481//,,G,61,G,167,G,665,11,6,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,44814/,,G,49,G,125,G,535,7,3,3,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,448140,,G,49,G,125,G,535,7,3,3,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,452///,,H,24,G,47,G,186,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,453///,,G,5,J,17,J,95,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,48----,,H,277,H,1078,H,3191,16,11,3,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,484///,,J,20,G,88,G,351,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4841//,,J,18,G,79,G,323,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,48411/,,J,18,G,79,G,323,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,484110,,J,18,G,79,G,323,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,485///,,H,256,H,986,H,2833,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,4854//,,H,255,H,980,H,2812,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,48541/,,H,255,H,980,H,2812,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,485410,,H,255,H,980,H,2812,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,52----,,J,59,H,341,H,1791,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,522///,,J,58,H,338,H,1777,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,5222//,,G,23,H,126,G,871,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,53----,,G,20,J,87,H,308,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,532///,,J,17,H,73,H,274,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,54----,,J,16,H,79,H,296,12,12,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,541///,,J,16,H,79,H,296,12,12,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,5411//,,J,4,J,21,J,85,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,54111/,,J,4,J,21,J,82,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,541110,,J,4,J,21,J,82,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,56----,,J,24,J,133,J,493,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,561///,,J,24,J,133,J,493,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,5616//,,J,12,J,48,J,179,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,62----,,G,420,G,1895,G,7658,56,33,11,7,4,N,N,N,N,N,N,N,N,N,6,47
72,47,621///,,G,337,G,1647,G,6567,46,29,9,4,3,N,N,N,N,N,N,N,N,N,6,47
72,47,6211//,,J,85,G,432,G,1711,24,19,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,62111/,,J,85,G,432,G,1711,24,19,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,621111,,J,85,G,432,G,1707,23,18,4,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,6212//,,H,20,G,74,G,294,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,62121/,,H,20,G,74,G,294,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,621210,,H,20,G,74,G,294,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,6213//,A,S,0,S,0,S,0,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,6215//,,H,42,G,203,G,844,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,62151/,,H,42,G,203,G,844,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,621512,,G,38,G,188,G,770,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,6216//,,G,161,H,855,H,3491,6,N,N,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,62161/,,G,161,H,855,H,3491,6,N,N,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,621610,,G,161,H,855,H,3491,6,N,N,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,623///,,J,57,J,171,J,801,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,6233//,,J,26,H,62,J,287,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,62331/,,J,26,H,62,J,287,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,623312,,J,26,H,62,J,287,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,624///,,J,23,H,68,H,253,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,72----,,H,173,G,504,G,1990,27,17,5,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,722///,,H,173,G,504,G,1990,27,17,5,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,7225//,,H,172,G,501,G,1975,25,15,5,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,72251/,,H,172,G,501,G,1975,25,15,5,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,722511,,H,24,G,70,G,256,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,722513,,G,126,G,373,G,1500,13,8,N,N,3,N,N,N,N,N,N,N,N,N,6,47
72,47,722514,,J,19,H,51,G,186,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,81----,,H,45,H,141,G,541,14,11,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,811///,,G,24,H,88,G,342,8,7,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,8111//,,G,22,G,72,G,277,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,81119/,,G,17,H,54,H,202,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,813///,,G,18,G,38,H,142,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,8131//,,G,18,G,38,H,142,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,81311/,,G,18,G,38,H,142,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,813110,,G,18,G,38,H,142,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,47,99----,,G,2,J,15,H,97,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,47
72,49,------,,H,251,H,978,H,3344,38,20,9,7,N,N,N,N,N,N,N,N,N,N,6,49
72,49,44----,,H,28,H,137,H,588,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,445///,,J,25,J,126,J,542,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,4451//,,J,25,J,126,J,542,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,44511/,,J,25,J,126,H,455,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,445110,,J,25,J,126,H,455,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,48----,,G,15,H,99,H,267,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,53----,,G,65,G,259,G,913,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,531///,,J,23,J,62,J,227,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,56----,,J,10,J,42,J,129,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,561///,,J,10,J,42,J,129,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,72----,,G,86,H,292,H,861,12,7,N,3,N,N,N,N,N,N,N,N,N,N,6,49
72,49,721///,,G,41,H,128,H,379,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,7211//,,G,41,H,128,H,379,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,72111/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,721110,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,722///,,H,45,H,164,H,482,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,7225//,,J,40,J,134,J,412,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,72251/,,J,40,J,134,J,412,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,49,722511,,J,21,J,72,H,237,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,49
72,51,------,,G,7296,G,48506,G,197336,531,322,87,51,40,16,11,3,N,N,N,N,N,N,6,51
72,51,23----,,H,148,G,719,G,3293,19,12,3,N,3,N,N,N,N,N,N,N,N,N,6,51
72,51,236///,,H,80,H,401,H,1749,9,5,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,2361//,,H,78,H,373,J,1570,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,23611/,,H,78,H,373,J,1570,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,236118,,J,17,G,54,G,187,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,237///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,238///,,H,33,G,199,H,1027,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,2382//,,J,10,H,61,H,234,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,23821/,,J,10,H,61,H,234,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,238210,,J,10,H,61,H,234,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,2389//,,J,23,H,138,H,793,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,31----,,H,1031,H,12275,H,47590,21,9,3,3,N,N,N,N,N,N,N,N,N,N,6,51
72,51,311///,,J,9,J,14,J,60,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,3118//,,J,7,J,11,J,49,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,31181/,,J,7,J,11,J,49,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,327///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,3273//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,339///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,42----,,H,287,G,1935,G,8324,16,7,N,3,3,N,N,N,N,N,N,N,N,N,6,51
72,51,423///,,J,31,J,247,H,1134,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,424///,,H,256,G,1688,G,7190,10,3,N,N,3,N,N,N,N,N,N,N,N,N,6,51
72,51,4242//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,42421/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,424210,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4249//,,G,35,H,295,H,1189,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44----,,G,1100,G,5843,G,23267,75,38,17,8,4,5,3,N,N,N,N,N,N,N,6,51
72,51,441///,,J,261,J,1101,J,5177,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4411//,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4413//,,H,126,G,184,G,652,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44131/,,J,17,H,72,H,289,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,441310,,J,17,H,72,H,289,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44132/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,441320,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,444///,,J,36,G,183,G,801,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4441//,,J,36,G,183,G,801,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44413/,,H,30,H,144,G,623,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,444130,,H,30,H,144,G,623,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,445///,,H,341,H,1577,H,6345,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4451//,,H,332,H,1515,H,6148,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44511/,,H,330,H,1505,H,6094,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,445110,,H,330,H,1505,H,6094,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44512/,,G,2,J,10,G,54,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,445120,,G,2,J,10,G,54,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,446///,,H,227,G,2198,G,7746,14,5,5,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4461//,,H,227,G,2198,G,7746,14,5,5,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44611/,,G,207,G,2071,G,7396,10,3,3,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,446110,,G,207,G,2071,G,7396,10,3,3,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,447///,,J,116,J,411,J,1804,11,3,4,3,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4471//,,J,116,J,411,J,1804,11,3,4,3,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44711/,,J,102,J,363,J,1606,8,N,N,3,N,N,N,N,N,N,N,N,N,N,6,51
72,51,447110,,J,102,J,363,J,1606,8,N,N,3,N,N,N,N,N,N,N,N,N,N,6,51
72,51,44719/,,G,14,J,48,H,198,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,447190,,G,14,J,48,H,198,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,448///,,J,52,G,189,H,692,10,4,5,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,4481//,,J,43,J,150,J,569,8,3,4,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,453///,,J,6,J,14,J,49,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,48----,,H,43,H,184,H,690,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,51
72,51,484///,,G,22,G,96,G,352,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,51
