fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,71,323111,G,20,H,58,H,267,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,327///,J,39,J,145,J,707,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,3273//,J,39,J,145,J,707,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,332///,J,4,J,5,H,22,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,42----,H,29,H,86,H,361,11,9,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,423///,J,10,J,37,H,144,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,424///,J,13,H,30,G,136,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44----,G,1358,G,6004,G,24051,107,56,26,15,5,N,N,N,N,N,N,N,N,N,6,71
72,71,441///,J,150,J,451,H,1859,18,13,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4413//,J,146,J,444,H,1816,16,11,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44131/,J,140,J,420,H,1707,14,10,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,441310,J,140,J,420,H,1707,14,10,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,444///,J,56,H,255,H,865,10,6,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4441//,J,56,H,255,H,865,10,6,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44413/,J,48,J,188,H,592,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,444130,J,48,J,188,H,592,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,445///,H,340,G,1103,G,5187,15,10,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4451//,H,334,G,1088,G,5121,10,5,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44511/,H,332,G,1086,G,5109,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,445110,H,332,G,1086,G,5109,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4452//,J,5,J,14,J,60,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,446///,G,157,G,962,G,3693,18,7,5,3,3,N,N,N,N,N,N,N,N,N,6,71
72,71,4461//,G,157,G,962,G,3693,18,7,5,3,3,N,N,N,N,N,N,N,N,N,6,71
72,71,44611/,G,148,G,912,G,3577,14,3,5,3,3,N,N,N,N,N,N,N,N,N,6,71
72,71,446110,G,148,G,912,G,3577,14,3,5,3,3,N,N,N,N,N,N,N,N,N,6,71
72,71,447///,H,54,G,179,G,752,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4471//,H,54,G,179,G,752,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44711/,H,50,G,169,G,722,8,3,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,447110,H,50,G,169,G,722,8,3,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,448///,G,195,G,571,G,2418,24,6,11,7,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4481//,H,150,H,434,H,1798,16,3,6,7,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44811/,J,53,J,135,J,623,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,71
72,71,448110,J,53,J,135,J,623,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44812/,J,37,J,142,J,580,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,448120,J,37,J,142,J,580,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44814/,G,28,G,65,G,277,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,448140,G,28,G,65,G,277,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44815/,G,16,H,46,H,126,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,448150,G,16,H,46,H,126,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4482//,H,43,H,130,H,583,7,N,5,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,44821/,H,43,H,130,H,583,7,N,5,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,448210,H,43,H,130,H,583,7,N,5,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,451///,J,11,J,19,H,83,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,4511//,J,11,J,19,H,83,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,453///,J,3,J,8,J,52,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,51----,J,34,H,292,H,1062,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,52----,G,166,G,1534,G,5810,15,6,4,N,3,N,N,N,N,N,N,N,N,N,6,71
72,71,522///,H,114,J,1038,H,3594,8,N,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5221//,H,84,H,721,H,2833,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,52211/,J,29,H,204,J,757,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,522110,J,29,H,204,J,757,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5222//,J,30,J,317,J,761,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,524///,H,51,J,481,J,2143,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5242//,J,9,G,57,G,251,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,52421/,J,9,G,57,G,251,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,524210,J,9,G,57,G,251,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,53----,J,13,J,61,J,287,9,9,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,531///,J,7,J,48,J,214,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5312//,G,3,J,25,J,113,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,53121/,G,3,J,25,J,113,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,531210,G,3,J,25,J,113,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5313//,J,4,J,23,J,101,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,532///,G,6,J,13,H,73,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,54----,H,759,H,7721,H,34772,40,26,8,3,N,N,N,N,N,N,N,N,N,N,6,71
72,71,541///,H,759,H,7721,H,34772,40,26,8,3,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5411//,H,41,H,224,H,871,15,13,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,54111/,J,22,J,91,H,374,13,12,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,541110,J,22,J,91,H,374,13,12,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5412//,G,23,G,130,G,572,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,54121/,G,23,G,130,G,572,7,4,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,541219,G,21,H,122,G,539,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5413//,J,99,J,810,J,3649,8,N,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,54133/,G,34,G,202,G,972,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,541330,G,34,G,202,G,972,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5415//,J,549,J,5999,J,26771,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,54151/,J,549,J,5999,J,26771,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,541512,J,546,J,5952,J,26568,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5419//,J,9,J,22,G,129,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,54194/,J,9,J,22,G,129,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,541940,J,9,J,22,G,129,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,56----,J,49,H,226,H,1234,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,561///,J,48,H,218,G,1197,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,5611//,J,45,H,212,G,1170,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,56111/,J,45,H,212,G,1170,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,561110,J,45,H,212,G,1170,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,61----,H,131,H,363,H,1439,9,3,3,N,3,N,N,N,N,N,N,N,N,N,6,71
72,71,611///,H,131,H,363,H,1439,9,3,3,N,3,N,N,N,N,N,N,N,N,N,6,71
72,71,6111//,G,108,H,297,G,1091,4,N,N,N,3,N,N,N,N,N,N,N,N,N,6,71
72,71,61111/,G,108,H,297,G,1091,4,N,N,N,3,N,N,N,N,N,N,N,N,N,6,71
72,71,611110,G,108,H,297,G,1091,4,N,N,N,3,N,N,N,N,N,N,N,N,N,6,71
72,71,62----,G,426,G,1938,G,8233,76,55,13,N,6,N,N,N,N,N,N,N,N,N,6,71
72,71,621///,H,315,G,1386,G,5959,65,48,12,N,4,N,N,N,N,N,N,N,N,N,6,71
72,71,6211//,H,146,G,647,G,2700,33,27,4,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,62111/,H,146,G,647,G,2700,33,27,4,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,621111,H,145,G,644,G,2680,31,25,4,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,6212//,J,29,H,125,G,542,8,5,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,62121/,J,29,H,125,G,542,8,5,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,621210,J,29,H,125,G,542,8,5,3,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,6213//,G,41,G,157,G,699,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,62134/,H,28,H,123,H,522,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,621340,H,28,H,123,H,522,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,6214//,H,40,G,251,G,1081,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,62149/,G,38,G,246,G,1058,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,6215//,G,32,G,132,G,588,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,62151/,G,32,G,132,G,588,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,621511,G,30,G,120,G,529,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,623///,J,72,H,337,H,1378,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,6231//,H,25,J,83,H,318,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,62311/,H,25,J,83,H,318,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,623110,H,25,J,83,H,318,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,6233//,J,47,J,254,J,1060,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,62331/,J,47,J,254,J,1060,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,623312,J,47,J,254,J,1060,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,624///,J,39,J,215,J,896,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,71----,J,5,J,17,J,79,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,713///,J,5,J,17,J,72,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,7139//,J,5,J,17,J,72,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,72----,G,552,G,1376,G,6264,61,32,15,5,7,N,N,N,N,N,N,N,N,N,6,71
72,71,721///,J,71,H,190,G,985,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,7211//,J,71,H,190,G,985,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,72111/,J,71,H,190,G,985,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,721110,J,71,H,190,G,985,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,722///,G,481,G,1186,G,5279,57,31,14,4,7,N,N,N,N,N,N,N,N,N,6,71
72,71,7223//,J,4,J,18,H,57,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,7225//,G,475,G,1163,G,5188,52,26,14,4,7,N,N,N,N,N,N,N,N,N,6,71
72,71,72251/,G,475,G,1163,G,5188,52,26,14,4,7,N,N,N,N,N,N,N,N,N,6,71
72,71,722511,G,79,G,172,G,1002,14,8,5,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,722513,G,379,G,945,G,4006,32,13,8,4,6,N,N,N,N,N,N,N,N,N,6,71
72,71,722514,J,8,H,20,G,71,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,722515,G,9,J,26,H,109,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,81----,H,111,G,423,G,1701,36,32,N,3,N,N,N,N,N,N,N,N,N,N,6,71
72,71,811///,J,19,G,42,G,171,13,13,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,8111//,J,19,G,42,G,171,13,13,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,81111/,G,11,H,23,J,94,7,7,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,811111,G,9,J,19,J,91,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,81119/,J,5,J,13,J,53,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,812///,J,37,G,170,G,690,10,8,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,8121//,J,6,J,8,J,41,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,81211/,J,4,J,6,G,19,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,8122//,J,31,G,162,G,639,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,81221/,J,5,J,14,J,51,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,812210,J,5,J,14,J,51,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,813///,G,55,H,211,H,840,13,11,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,8131//,G,50,H,189,G,771,11,9,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,81311/,G,50,H,189,G,771,11,9,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,71,813110,G,50,H,189,G,771,11,9,N,N,N,N,N,N,N,N,N,N,N,N,6,71
72,73,------,H,2064,J,17047,J,63675,89,53,21,6,6,N,N,N,N,N,N,N,N,N,6,73
72,73,23----,H,35,G,135,H,755,6,N,3,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,236///,J,21,J,69,J,397,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,2361//,J,21,J,69,J,397,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,23611/,J,21,J,69,J,397,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,31----,J,1542,J,15097,J,55194,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,44----,G,247,G,913,G,4015,33,18,11,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,441///,J,15,J,62,J,257,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,4413//,J,15,J,62,J,257,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,44131/,J,14,J,59,J,244,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,441310,J,14,J,59,J,244,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,445///,H,111,H,350,H,1536,7,3,3,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,4451//,J,101,H,336,H,1472,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,44511/,J,100,H,333,H,1461,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,445110,J,100,H,333,H,1461,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,446///,J,50,J,263,J,1140,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,4461//,J,50,J,263,J,1140,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,447///,J,24,H,79,H,336,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,4471//,J,24,H,79,H,336,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,44711/,J,24,H,79,H,336,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,447110,J,24,H,79,H,336,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,448///,G,21,G,50,G,204,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,4481//,J,19,H,41,G,161,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,48----,G,9,H,21,H,187,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,485///,G,8,J,18,G,84,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,4854//,G,8,J,18,G,84,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,48541/,G,8,J,18,G,84,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,485410,G,8,J,18,G,84,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,53----,G,14,J,64,J,271,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,54----,J,7,H,43,J,191,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,541///,J,7,H,43,J,191,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,62----,G,81,G,327,G,1224,11,6,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,621///,G,74,G,317,G,1180,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,6211//,H,23,G,64,G,297,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,62111/,H,23,G,64,G,297,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,621111,H,23,G,64,G,297,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,72----,H,65,H,141,H,589,12,9,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,722///,H,64,H,138,H,578,11,8,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,7225//,H,59,H,123,H,466,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,72251/,H,59,H,123,H,466,9,6,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,722511,G,15,H,29,G,95,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,722515,G,14,J,18,H,87,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,73,81----,J,7,H,21,G,91,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,73
72,75,------,H,4262,H,29817,H,117082,266,146,52,42,17,5,3,N,N,N,N,N,N,N,6,75
72,75,21----,G,109,H,568,H,2592,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,212///,G,109,H,568,H,2592,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,2123//,G,109,H,568,H,2592,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,23----,J,82,H,381,H,1778,15,8,4,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,236///,J,24,G,57,G,438,10,7,3,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,2361//,J,17,J,43,H,302,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,23611/,J,17,J,43,H,302,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,236118,J,2,G,3,G,126,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,238///,H,48,H,218,H,921,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,31----,J,1832,J,19074,J,70226,21,10,3,4,N,N,N,N,N,N,N,N,N,N,6,75
72,75,311///,H,68,G,178,H,756,10,4,3,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,3118//,J,54,H,121,G,516,9,4,3,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,31181/,J,47,G,111,G,477,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,311811,H,32,G,79,G,356,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,337///,H,79,H,353,H,1507,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,3379//,H,78,H,352,H,1488,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,33791/,H,78,H,352,H,1488,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,337910,H,78,H,352,H,1488,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,42----,H,56,G,353,G,1476,9,5,N,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,423///,G,26,H,200,H,864,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,424///,J,30,H,153,H,612,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4244//,J,30,H,153,H,612,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,42441/,H,27,H,149,H,603,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,424410,H,27,H,149,H,603,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44----,G,1002,G,4131,G,17020,68,25,22,14,4,N,N,N,N,N,N,N,N,N,6,75
72,75,441///,G,69,H,344,H,1314,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4413//,G,65,H,327,H,1241,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,442///,H,41,G,145,G,621,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,444///,G,38,H,122,H,371,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4441//,G,38,H,122,H,371,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44413/,H,27,H,80,G,169,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,444130,H,27,H,80,G,169,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,445///,H,348,H,1324,H,5788,13,5,3,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4451//,H,340,H,1309,H,5726,12,5,N,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44511/,H,340,H,1309,H,5726,12,5,N,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,445110,H,340,H,1309,H,5726,12,5,N,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,446///,J,142,H,904,H,3542,14,4,5,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4461//,J,142,H,904,H,3542,14,4,5,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44611/,J,130,H,871,H,3401,10,N,3,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,446110,J,130,H,871,H,3401,10,N,3,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44619/,J,11,J,30,H,130,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,446191,J,11,J,30,H,130,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,447///,H,42,G,107,G,468,6,N,6,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4471//,H,42,G,107,G,468,6,N,6,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44711/,H,42,G,107,G,468,6,N,6,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,447110,H,42,G,107,G,468,6,N,6,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,448///,J,112,J,314,H,1316,12,3,3,6,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4481//,J,86,J,245,J,1015,8,N,N,5,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44814/,J,41,J,125,J,501,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,448140,J,41,J,125,J,501,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4482//,H,23,G,60,G,265,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,44821/,H,23,G,60,G,265,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,448210,H,23,G,60,G,265,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,452///,J,197,J,731,J,3021,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4523//,J,196,J,726,J,3002,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,45231/,J,196,J,726,J,3002,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,452319,J,196,J,726,J,3002,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,48----,J,9,J,31,H,119,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,485///,J,4,G,10,H,41,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,4854//,J,4,G,10,H,41,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,48541/,J,4,G,10,H,41,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,485410,J,4,G,10,H,41,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,52----,G,95,H,480,H,2312,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,522///,H,70,H,441,H,1938,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,5221//,H,57,H,368,H,1589,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,53----,G,18,J,44,H,205,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,532///,J,10,J,30,J,158,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,54----,H,81,H,679,J,4074,18,12,4,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,541///,H,81,H,679,J,4074,18,12,4,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,5412//,J,13,J,50,G,224,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,54121/,J,13,J,50,G,224,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,541219,G,10,H,39,G,183,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,5413//,G,14,J,109,H,480,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,54138/,G,14,J,109,H,433,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,541380,G,14,J,109,H,433,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,5416//,J,19,J,72,J,286,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,75
72,75,56----,J,53,J,196,J,976,11,7,N,3,N,N,N,N,N,N,N,N,N,N,6,75
